datetime,ACTUAL_POOL_PRICE,ACTUAL_AIL,wind_total,solar_total,IMPORT_BC,IMPORT_MT,IMPORT_SK,EXPORT_BC,EXPORT_MT,EXPORT_SK
2021-03-08 14:00:00,166.1,10161,63.40506057152318,112.88266434192658,412,161,153,0,0,0
2021-03-08 15:00:00,480.42,10116,79.97126250092768,81.8186097574234,412,41,153,0,0,0
2021-03-08 16:00:00,498.84,10153,117.14554266175462,40.979610391457875,412,39,153,0,0,0
2021-03-08 17:00:00,486.03,10223,162.1565992614544,12.142277548346256,411,162,153,0,0,0
2021-03-08 18:00:00,467.99,10216,241.9852513785329,0.0,412,162,153,0,0,0
2021-03-08 19:00:00,175.07,10270,360.82888684815003,0.0,412,162,153,0,0,0
2021-03-08 20:00:00,104.38,10220,333.7202366767741,0.0,411,162,153,0,0,0
2021-03-08 21:00:00,66.18,10107,234.11058438998128,0.0,415,163,111,0,0,0
2021-03-08 22:00:00,58.08,9857,169.33410298133063,0.0,417,164,75,0,0,0
2021-03-08 23:00:00,53.3,9579,141.65206216212775,0.0,417,163,50,0,0,0
2021-03-09 00:00:00,40.64,9368,123.3228539960169,0.0,409,161,50,0,0,0
2021-03-09 01:00:00,39.88,9323,71.10698231418928,0.0,492,194,50,0,0,0
2021-03-09 02:00:00,41.78,9291,29.169242482673788,0.0,300,200,50,0,0,0
2021-03-09 03:00:00,42.82,9333,47.14689151302807,0.0,300,99,50,0,0,0
2021-03-09 04:00:00,42.66,9337,79.25495615538003,0.0,300,100,50,0,0,0
2021-03-09 05:00:00,43.1,9487,76.10828920059734,0.0,300,100,50,0,0,0
2021-03-09 06:00:00,61.65,9864,48.087175776399675,0.0,409,160,100,0,0,0
2021-03-09 07:00:00,481.7,10030,52.18630386798746,1.219611073947615,408,161,152,0,0,0
2021-03-09 08:00:00,478.63,10139,43.62177406369812,14.48272186530961,408,160,152,0,0,0
2021-03-09 09:00:00,488.46,10229,40.91962001399033,26.66827727768156,412,162,152,0,0,0
2021-03-09 10:00:00,481.43,10255,56.05627776429057,39.169332502616776,412,162,153,0,0,0
2021-03-09 11:00:00,428.57,10146,117.62944821646644,73.99872078590923,412,162,153,0,0,0
2021-03-09 12:00:00,209.72,10107,222.0350264606956,96.53871963659923,412,162,153,0,0,0
2021-03-09 13:00:00,57.39,10172,350.81220003137156,118.10955238713157,412,162,153,0,0,0
2021-03-09 14:00:00,41.15,10210,532.8505667443243,128.10999791410234,412,162,153,0,0,0
2021-03-09 15:00:00,40.42,10196,653.8328089238538,122.20260883861117,412,162,153,0,0,0
2021-03-09 16:00:00,37.12,10259,779.6282581045892,88.65166516860326,433,171,152,0,0,0
2021-03-09 17:00:00,37.12,10395,925.5937702329953,29.476944024148914,503,167,152,0,0,0
2021-03-09 18:00:00,33.03,10448,1073.403580006891,0.7562777580983107,559,112,152,0,0,0
2021-03-09 19:00:00,30.49,10513,1275.573204791811,0.0,558,111,153,0,0,0
2021-03-09 20:00:00,30.91,10349,1287.353561060826,0.0,450,75,109,0,0,0
2021-03-09 21:00:00,37.17,10113,1131.855102554957,0.0,250,75,50,0,0,0
2021-03-09 22:00:00,34.34,9862,1215.1911630617246,0.0,150,75,0,0,0,0
2021-03-09 23:00:00,32.53,9565,1242.7256682244936,0.0,0,74,0,0,0,0
2021-03-10 00:00:00,28.78,9388,1264.7310052839584,0.0,50,75,0,0,0,0
2021-03-10 01:00:00,28.12,9365,1240.8753403484159,0.0,50,60,0,0,0,0
2021-03-10 02:00:00,32.04,9328,1083.8697422185787,0.0,0,100,0,0,0,0
2021-03-10 03:00:00,36.14,9315,958.0023246498737,0.0,0,100,0,100,0,0
2021-03-10 04:00:00,38.5,9407,940.4631116181198,0.0,0,100,0,100,0,0
2021-03-10 05:00:00,38.78,9603,943.5676466447612,0.0,0,100,0,0,0,0
2021-03-10 06:00:00,39.55,10040,1001.9266874916686,0.0,350,100,50,0,0,0
2021-03-10 07:00:00,38.4,10412,1035.7832857717076,13.895499695754713,500,99,50,0,0,0
2021-03-10 08:00:00,39.49,10541,860.5370747928156,54.95777685645554,500,100,50,0,0,0
2021-03-10 09:00:00,40.7,10611,928.1946539311277,58.57738772663805,450,100,70,0,0,0
2021-03-10 10:00:00,38.48,10619,1150.0374612002074,74.09216497378218,254,100,85,0,0,0
2021-03-10 11:00:00,30.25,10610,1420.7842422945714,47.7636657359865,329,100,50,0,0,0
2021-03-10 12:00:00,33.61,10593,1392.2004189449715,54.005276853905784,329,100,68,0,0,0
2021-03-10 13:00:00,38.77,10554,1231.571887981428,70.84427675101493,329,99,50,0,0,0
2021-03-10 14:00:00,53.5,10512,920.8583028648959,47.320777006679116,329,100,0,0,0,0
2021-03-10 15:00:00,168.8,10408,624.7695994843377,30.817110687560504,329,100,32,0,0,0
2021-03-10 16:00:00,220.35,10368,450.39898629034565,20.06544421109888,442,173,32,0,0,0
2021-03-10 17:00:00,364.57,10406,326.4793285179138,8.930666524883774,440,173,82,0,0,0
2021-03-10 18:00:00,394.73,10374,237.0705497314036,0.0,421,165,103,0,0,0
2021-03-10 19:00:00,441.82,10418,153.69738798457715,0.0,421,158,93,0,0,0
2021-03-10 20:00:00,398.38,10299,113.0466086574561,0.0,412,162,93,0,0,0
2021-03-10 21:00:00,249.93,10113,76.84153556482245,0.0,412,162,118,0,0,0
2021-03-10 22:00:00,46.59,9942,43.25743243088325,0.0,411,162,100,0,0,0
2021-03-10 23:00:00,41.89,9807,64.23876585465338,0.0,411,162,100,0,0,0
2021-03-11 00:00:00,39.97,9662,85.26001603500711,0.0,415,163,50,0,0,0
2021-03-11 01:00:00,38.18,9601,136.38347573070064,0.0,528,208,50,0,0,0
2021-03-11 02:00:00,38.07,9551,205.69224534634085,0.0,560,219,50,0,0,0
2021-03-11 03:00:00,40.89,9535,254.22555807754398,0.0,300,149,50,0,0,0
2021-03-11 04:00:00,40.85,9603,271.6909122510503,0.0,300,149,50,0,0,0
2021-03-11 05:00:00,41.26,9730,293.90334213023385,0.0,482,190,60,0,0,0
2021-03-11 06:00:00,94.68,10066,339.26226084764636,0.0,419,166,153,0,0,0
2021-03-11 07:00:00,187.27,10282,383.37592976833383,13.276166366653309,420,165,153,0,0,0
2021-03-11 08:00:00,131.95,10346,418.7827557443579,57.3773875784874,421,165,142,0,0,0
2021-03-11 09:00:00,98.52,10313,423.5647461930994,118.97805271837447,421,166,142,0,0,0
2021-03-11 10:00:00,59.95,10341,475.7629442148076,131.44921987162695,437,172,142,0,0,0
2021-03-11 11:00:00,48.97,10373,648.5311815098921,117.75110853777991,438,172,142,0,0,0
2021-03-11 12:00:00,44.46,10337,654.1060291516947,139.2546637280782,464,183,142,0,0,0
2021-03-11 13:00:00,42.95,10317,662.7606795201285,145.55671844747332,497,195,142,0,0,0
2021-03-11 14:00:00,40.96,10317,723.768242282437,146.50460782104068,497,196,75,0,0,0
2021-03-11 15:00:00,37.85,10324,703.1152952309119,131.9385539674759,500,196,75,0,0,0
2021-03-11 16:00:00,41.03,10420,734.9533737942577,93.28938753260508,474,185,75,0,0,0
2021-03-11 17:00:00,65.13,10476,766.6667128196855,31.639499464664194,474,186,125,0,0,0
2021-03-11 18:00:00,49.75,10471,813.9135228635205,0.6706110847989715,460,182,125,0,0,0
2021-03-11 19:00:00,44.55,10502,933.7880568268233,0.0,460,181,126,0,0,0
2021-03-11 20:00:00,37.35,10446,1092.9614639260371,0.0,456,180,75,0,0,0
2021-03-11 21:00:00,35.58,10245,1134.8659337854385,0.0,455,179,50,0,0,0
2021-03-11 22:00:00,36.34,9998,1243.657124549018,0.0,300,149,0,0,0,0
2021-03-11 23:00:00,34.54,9673,1285.7196045102014,0.0,250,125,0,0,0,0
2021-03-12 00:00:00,30.06,9461,1266.297507429388,0.0,300,125,0,0,0,0
2021-03-12 01:00:00,26.97,9348,1226.0856055675613,0.0,250,150,0,0,0,0
2021-03-12 02:00:00,27.17,9278,1206.2558296261893,0.0,250,150,0,0,0,0
2021-03-12 03:00:00,34.32,9301,1137.306548693445,0.0,100,150,0,0,0,0
2021-03-12 04:00:00,37.6,9363,1060.6209086404906,0.0,100,125,0,0,0,0
2021-03-12 05:00:00,36.84,9471,1089.4936744422384,0.0,250,125,0,0,0,0
2021-03-12 06:00:00,36.92,9820,1071.0565607617962,0.0,606,104,0,0,0,0
2021-03-12 07:00:00,36.71,10133,989.1991613324483,14.722055289000274,609,101,50,0,0,0
2021-03-12 08:00:00,37.67,10266,912.9743222929371,77.26972060773107,595,99,50,0,0,0
2021-03-12 09:00:00,39.01,10320,853.8680759154756,120.34777594632573,595,99,50,0,0,0
2021-03-12 10:00:00,38.89,10315,847.7731240032448,124.0948310579194,626,117,50,0,0,0
2021-03-12 11:00:00,37.52,10302,810.4294370965329,124.12610845645268,626,117,50,0,0,0
2021-03-12 12:00:00,37.53,10264,820.5448311826091,128.61549718326992,613,143,50,0,0,0
2021-03-12 13:00:00,37.46,10171,800.7024293632971,135.1777197628551,613,143,50,0,0,0
2021-03-12 14:00:00,37.27,10070,811.0037229969518,139.92483071804048,613,143,50,0,0,0
2021-03-12 15:00:00,36.78,10023,847.1334357116289,122.71399809281031,613,143,50,0,0,0
2021-03-12 16:00:00,36.06,10030,861.0094249465565,90.24505409002303,550,129,50,0,0,0
2021-03-12 17:00:00,37.06,10090,816.7491822662453,27.91333279237151,551,127,50,0,0,0
2021-03-12 18:00:00,36.94,10186,813.974831580917,1.24372220210731,616,107,50,0,0,0
2021-03-12 19:00:00,37.0,10293,840.1378275513649,0.0,644,112,50,0,0,0
2021-03-12 20:00:00,37.18,10221,759.1568918730815,0.0,637,110,0,0,0,0
2021-03-12 21:00:00,37.42,10063,736.6732942064768,0.0,400,99,0,0,0,0
2021-03-12 22:00:00,38.11,9823,649.6126885262629,0.0,350,100,0,0,0,0
2021-03-12 23:00:00,38.77,9567,532.8612754640645,0.0,300,100,0,0,0,0
2021-03-13 00:00:00,37.77,9352,407.6378956452343,0.0,350,100,0,0,0,0
2021-03-13 01:00:00,37.77,9270,318.419765949448,0.0,350,100,0,0,0,0
2021-03-13 02:00:00,38.97,9216,277.7053785296364,0.0,350,100,0,0,0,0
2021-03-13 03:00:00,39.76,9134,200.29209228626556,0.0,350,100,0,0,0,0
2021-03-13 04:00:00,37.63,9135,163.72624114794863,0.0,350,100,0,0,0,0
2021-03-13 05:00:00,37.97,9192,135.32564669013024,0.0,400,100,50,0,0,0
2021-03-13 06:00:00,39.3,9338,114.78611695490777,0.0,400,100,75,0,0,0
2021-03-13 07:00:00,37.1,9460,135.8811977920764,18.324055194374587,642,86,75,0,0,0
2021-03-13 08:00:00,37.54,9662,153.358587098668,58.613665542205176,550,175,50,0,0,0
2021-03-13 09:00:00,37.38,9798,163.20881171736454,95.35099852720897,609,163,50,0,0,0
2021-03-13 10:00:00,37.14,9888,181.14087091314298,116.34155321386126,632,169,50,0,0,0
2021-03-13 11:00:00,37.14,9916,203.96772548746733,126.97894129223295,632,169,50,0,0,0
2021-03-13 12:00:00,39.52,9892,268.0425307073196,127.45244166268243,632,169,0,0,0,0
2021-03-13 13:00:00,35.9,9885,350.623138822135,127.32077511840397,632,169,0,0,0,0
2021-03-13 14:00:00,38.21,9804,383.39075820533765,130.85922018580965,632,169,0,0,0,0
2021-03-13 15:00:00,38.69,9770,372.44258170745024,115.19005323357051,632,170,0,0,0,0
2021-03-13 16:00:00,38.12,9850,457.46550709989333,78.32705431169934,632,169,0,0,0,0
2021-03-13 17:00:00,38.59,9901,535.9979477792896,31.02305510765976,611,163,0,0,0,0
2021-03-13 18:00:00,38.48,10018,756.7422919223541,1.4008333089037073,611,163,0,0,0,0
2021-03-13 19:00:00,40.7,10109,960.2289603209496,0.0,200,99,0,0,0,0
2021-03-13 20:00:00,35.97,10018,1157.3793782249259,0.0,200,100,0,0,0,0
2021-03-13 21:00:00,35.74,9901,1202.692181133992,0.0,250,100,0,0,0,0
2021-03-13 22:00:00,34.57,9698,1158.030839217363,0.0,250,129,0,0,0,0
2021-03-13 23:00:00,31.56,9431,1150.3835867447615,0.0,200,130,0,0,0,0
2021-03-14 00:00:00,35.47,9250,1088.2685858376985,0.0,100,130,0,0,0,0
2021-03-14 01:00:00,36.73,9112,1057.0879602239363,0.0,100,55,0,0,0,0
2021-03-14 03:00:00,32.2,9044,1179.7188565625747,0.0,100,55,0,0,0,0
2021-03-14 04:00:00,34.22,9064,1132.1298704271846,0.0,100,55,0,0,0,0
2021-03-14 05:00:00,35.28,9097,1082.0400329271952,0.0,100,100,0,0,0,0
2021-03-14 06:00:00,35.27,9202,1121.0716448627577,0.0,100,100,0,0,0,0
2021-03-14 07:00:00,34.9,9324,1061.1140116878764,0.0,200,99,0,0,0,0
2021-03-14 08:00:00,35.03,9334,1002.1304072484539,20.323166228300995,200,100,0,0,0,0
2021-03-14 09:00:00,35.34,9540,923.3600112086742,79.25394310633342,200,100,0,0,0,0
2021-03-14 10:00:00,35.4,9659,871.7368294394927,112.82144281890658,250,200,0,0,0,0
2021-03-14 11:00:00,37.55,9740,882.888607273582,131.8238307677375,250,199,0,0,0,0
2021-03-14 12:00:00,35.08,9732,999.9932808238102,131.07333008872138,285,199,0,0,0,0
2021-03-14 13:00:00,27.37,9687,1165.9287765272045,128.15827437135908,285,199,0,0,0,0
2021-03-14 14:00:00,25.64,9646,1254.6587607647314,128.81488602108425,285,199,0,0,0,0
2021-03-14 15:00:00,34.62,9662,1215.3203858686818,128.89188571665022,285,200,35,0,0,0
2021-03-14 16:00:00,39.79,9745,1178.5288724711206,119.60955291668574,285,199,35,0,0,0
2021-03-14 17:00:00,41.48,9892,1113.9156746582191,85.3479983886083,335,200,0,0,0,0
2021-03-14 18:00:00,41.99,9869,1012.9992991843487,30.66055504494243,300,199,0,0,0,0
2021-03-14 19:00:00,41.99,9917,1071.2196537697978,0.781666667792532,300,99,0,0,0,0
2021-03-14 20:00:00,41.99,9982,1094.581282254772,0.0,400,100,0,0,0,0
2021-03-14 21:00:00,41.63,9926,1091.6494097209638,0.0,300,100,0,0,0,0
2021-03-14 22:00:00,37.23,9695,1126.5756517901686,0.0,300,100,0,0,0,0
2021-03-14 23:00:00,35.86,9412,1098.4620590808656,0.0,300,100,0,0,0,0
2021-03-15 00:00:00,35.44,9197,1059.8887857675222,0.0,200,100,0,0,0,0
2021-03-15 01:00:00,33.88,9115,999.479117941161,0.0,200,150,0,0,0,0
2021-03-15 02:00:00,31.83,9064,1000.3404560271899,0.0,200,150,0,0,0,0
2021-03-15 03:00:00,32.67,9072,908.7174847570227,0.0,200,150,0,0,0,0
2021-03-15 04:00:00,36.33,9155,764.8265923703876,0.0,250,150,0,0,0,0
2021-03-15 05:00:00,35.65,9294,776.1261671866973,0.0,400,150,0,0,0,0
2021-03-15 06:00:00,37.86,9756,961.5210171588262,0.0,400,150,50,0,0,0
2021-03-15 07:00:00,38.33,10272,1004.868694816298,0.0,550,199,50,0,0,0
2021-03-15 08:00:00,40.69,10463,935.9608155969779,17.543388467298612,628,166,50,0,0,0
2021-03-15 09:00:00,39.85,10514,980.9073992303345,52.64399916003148,608,162,50,0,0,0
2021-03-15 10:00:00,40.6,10498,1133.6812399043474,95.72215471052462,350,294,0,0,0,0
2021-03-15 11:00:00,34.83,10541,1410.0476396107179,126.72779503686561,523,205,0,0,0,0
2021-03-15 12:00:00,33.22,10487,1419.2174362487926,145.62481018304823,350,294,0,0,0,0
2021-03-15 13:00:00,33.27,10461,1336.3863668709662,147.32668023897543,519,203,0,0,0,0
2021-03-15 14:00:00,33.3,10392,1286.1253149247832,145.4193408587906,520,205,0,0,0,0
2021-03-15 15:00:00,33.28,10366,1229.5997437509563,149.42245142324103,522,205,0,0,0,0
2021-03-15 16:00:00,34.83,10322,1013.5091615565618,139.15694972208803,504,199,0,0,0,0
2021-03-15 17:00:00,37.97,10264,778.0717062709066,85.99913723496927,498,196,0,0,0,0
2021-03-15 18:00:00,40.01,10173,541.1769328647356,28.273499475949343,499,195,0,0,0,0
2021-03-15 19:00:00,44.35,10233,396.9896880353159,2.839722162377503,499,196,0,0,0,0
2021-03-15 20:00:00,55.67,10359,346.04720519859757,0.0,300,294,0,0,0,0
2021-03-15 21:00:00,43.98,10178,349.10727560566534,0.0,350,199,0,0,0,0
2021-03-15 22:00:00,38.33,9881,307.4782828617924,0.0,579,154,0,0,0,0
2021-03-15 23:00:00,38.32,9659,230.3211473901818,0.0,608,162,0,0,0,0
2021-03-16 00:00:00,39.56,9508,151.64710838138228,0.0,553,216,0,0,0,0
2021-03-16 01:00:00,39.25,9389,102.24279459036059,0.0,500,149,0,0,0,0
2021-03-16 02:00:00,39.05,9317,63.561210987046366,0.0,500,150,0,0,0,0
2021-03-16 03:00:00,38.91,9349,64.14085972537598,0.0,500,150,0,0,0,0
2021-03-16 04:00:00,38.63,9388,65.20119971702496,0.0,500,150,50,0,0,0
2021-03-16 05:00:00,38.76,9521,61.929772234310704,0.0,635,135,50,0,0,0
2021-03-16 06:00:00,45.99,9791,73.53479706462886,0.0,635,135,141,0,0,0
2021-03-16 07:00:00,328.7,10131,114.07536449554065,0.0,566,135,151,0,0,0
2021-03-16 08:00:00,192.85,10070,156.51512683849367,22.521777421931425,528,124,152,0,0,0
2021-03-16 09:00:00,120.09,10118,131.3646686683471,73.999998693996,520,125,152,0,0,0
2021-03-16 10:00:00,85.0,10161,85.93126541034215,125.7580806154675,463,182,152,0,0,0
2021-03-16 11:00:00,117.38,10163,55.14274640857346,145.6351631731457,469,184,152,0,0,0
2021-03-16 12:00:00,222.37,9939,43.90741819620132,147.29094623166657,469,184,152,0,0,0
2021-03-16 13:00:00,106.41,9992,96.41371187753147,146.2708147295316,460,180,152,0,0,0
2021-03-16 14:00:00,106.96,9961,103.53851372732056,146.73635226392085,460,181,151,0,0,0
2021-03-16 15:00:00,70.1,9937,142.34245566148724,148.04281617149712,477,187,152,0,0,0
2021-03-16 16:00:00,55.48,9952,177.16926820593577,139.08667363651924,478,188,152,0,0,0
2021-03-16 17:00:00,76.07,9960,175.4092031022741,105.33399832460614,506,199,152,0,0,0
2021-03-16 18:00:00,46.07,9807,194.573896061182,42.512721391187775,535,210,152,0,0,0
2021-03-16 19:00:00,45.89,9911,261.10921923589376,2.526888843261533,535,210,152,0,0,0
2021-03-16 20:00:00,54.24,10098,303.3614305684798,0.0,556,218,152,0,0,0
2021-03-16 21:00:00,55.51,9912,212.88447963348693,0.0,535,211,111,0,0,0
2021-03-16 22:00:00,43.94,9644,102.24525701936747,0.0,568,136,75,0,0,0
2021-03-16 23:00:00,39.74,9368,53.61991346831123,0.0,569,135,50,0,0,0
2021-03-17 00:00:00,39.64,9196,67.38900231644512,0.0,500,136,0,0,0,0
2021-03-17 01:00:00,38.67,9103,99.90285796859197,0.0,500,180,0,0,0,0
2021-03-17 02:00:00,37.68,9056,79.33152099394137,0.0,500,180,0,0,0,0
2021-03-17 03:00:00,37.57,9053,74.1724155079739,0.0,500,180,0,0,0,0
2021-03-17 04:00:00,38.05,9110,77.04211247285207,0.0,618,147,0,0,0,0
2021-03-17 05:00:00,43.05,9291,50.54421438888543,0.0,602,144,0,0,0,0
2021-03-17 06:00:00,64.47,9658,75.07498540935003,0.0,609,146,75,0,0,0
2021-03-17 07:00:00,352.18,9916,154.53478635804106,0.0,426,168,75,0,0,0
2021-03-17 08:00:00,86.39,9988,297.6102295859655,27.761054894543356,434,171,153,0,0,0
2021-03-17 09:00:00,64.41,10077,314.0861438685076,90.6751653152042,434,171,153,0,0,0
2021-03-17 10:00:00,58.88,10064,250.71957880215513,131.5096632938915,434,171,153,0,0,0
2021-03-17 11:00:00,49.52,10045,320.58633923979266,146.9421638589435,434,171,142,0,0,0
2021-03-17 12:00:00,47.75,9993,496.11413027466995,148.31127426465352,461,181,100,0,0,0
2021-03-17 13:00:00,40.83,9886,595.6516111459459,146.79421881516774,487,191,75,0,0,0
2021-03-17 14:00:00,38.0,9824,706.6382406531771,147.3301083056132,494,195,75,0,0,0
2021-03-17 15:00:00,33.19,9790,701.447908317662,148.7801637262768,536,211,75,0,0,0
2021-03-17 16:00:00,34.27,9829,628.8619149485562,138.41566468662685,538,212,75,0,0,0
2021-03-17 17:00:00,35.27,9813,684.9055858428693,105.79038719654083,538,211,0,0,0,0
2021-03-17 18:00:00,33.31,9693,739.9085134515498,41.24711035211881,590,156,0,0,0,0
2021-03-17 19:00:00,33.36,9763,793.2701971867681,1.591833320326275,592,158,0,0,0,0
2021-03-17 20:00:00,34.61,9924,934.2997360824877,0.0,425,150,0,0,0,0
2021-03-17 21:00:00,32.58,9809,990.2377288834916,0.0,608,121,0,0,0,0
2021-03-17 22:00:00,32.19,9564,939.6413950238791,0.0,450,199,0,0,0,0
2021-03-17 23:00:00,32.49,9272,784.549136125884,0.0,300,200,0,0,0,0
2021-03-18 00:00:00,32.29,9101,833.3263656695684,0.0,300,200,0,0,0,0
2021-03-18 01:00:00,31.09,9015,885.5626229561037,0.0,300,200,0,0,0,0
2021-03-18 02:00:00,31.03,8985,845.1616004252764,0.0,300,200,0,0,0,0
2021-03-18 03:00:00,32.03,9007,717.9789331526558,0.0,300,199,0,0,0,0
2021-03-18 04:00:00,32.62,9046,637.1818255571193,0.0,300,200,0,0,0,0
2021-03-18 05:00:00,32.19,9197,692.9474912758999,0.0,567,169,0,0,0,0
2021-03-18 06:00:00,34.52,9571,674.792676585714,0.0,572,169,0,0,0,0
2021-03-18 07:00:00,38.04,9975,628.5725407914321,0.0,558,167,118,0,0,0
2021-03-18 08:00:00,41.7,10050,528.6672973818249,27.62061057003008,558,169,118,0,0,0
2021-03-18 09:00:00,48.32,10001,404.6238685164269,90.91466496811974,548,164,75,0,0,0
2021-03-18 10:00:00,102.89,9926,272.79372868391374,129.100164050791,533,160,75,0,0,0
2021-03-18 11:00:00,117.37,9878,300.3201135353744,144.98327455944485,451,243,75,0,0,0
2021-03-18 12:00:00,52.32,9875,448.74881923642425,145.68633060561285,480,190,153,0,0,0
2021-03-18 13:00:00,46.05,9857,564.452870018979,144.5724979570177,482,189,153,0,0,0
2021-03-18 14:00:00,38.29,9738,586.3756760399375,145.2853305896123,482,189,153,0,0,0
2021-03-18 15:00:00,34.5,9746,734.2288964190086,145.54794116603003,505,198,143,0,0,0
2021-03-18 16:00:00,33.87,9745,763.0363683350715,136.47122056457732,513,202,75,0,0,0
2021-03-18 17:00:00,35.48,9724,827.6233267026147,88.26338730871679,513,201,30,0,0,0
2021-03-18 18:00:00,35.08,9598,868.9920259796248,39.25599934730265,563,130,0,0,0,0
2021-03-18 19:00:00,36.23,9618,804.709313571718,1.503222205241521,578,135,0,0,0,0
2021-03-18 20:00:00,45.61,9830,751.3606799633304,0.0,450,175,0,0,0,0
2021-03-18 21:00:00,41.38,9699,784.3204960977038,0.0,450,175,0,0,0,0
2021-03-18 22:00:00,36.08,9453,835.9933275286687,0.0,450,149,0,0,0,0
2021-03-18 23:00:00,37.1,9220,802.0548991979163,0.0,300,175,0,0,0,0
2021-03-19 00:00:00,38.11,9036,755.9448470347954,0.0,300,175,0,0,0,0
2021-03-19 01:00:00,36.77,8914,800.9827436808994,0.0,300,125,0,0,0,0
2021-03-19 02:00:00,35.04,8860,823.20607130602,0.0,300,100,0,0,0,0
2021-03-19 03:00:00,33.06,8870,859.8027407119505,0.0,300,100,0,0,0,0
2021-03-19 04:00:00,33.02,8913,939.7830237077425,0.0,300,125,0,0,0,0
2021-03-19 05:00:00,32.8,9047,1138.453346628795,0.0,300,125,0,0,0,0
2021-03-19 06:00:00,31.84,9473,1406.9504287494553,0.0,598,159,0,0,0,0
2021-03-19 07:00:00,35.25,9930,1333.9036851742533,0.0,647,129,0,0,0,0
2021-03-19 08:00:00,36.38,10064,1227.9449363524384,18.714666302783623,656,131,0,0,0,0
2021-03-19 09:00:00,39.11,10098,1138.070656725698,52.39644362926483,663,131,0,0,0,0
2021-03-19 10:00:00,39.49,10107,1360.6051604620616,85.97966534482109,610,183,0,0,0,0
2021-03-19 11:00:00,39.99,10142,1447.6908915103807,104.31749795228244,570,224,0,0,0,0
2021-03-19 12:00:00,39.78,10106,1388.7771927637525,107.34683097998303,569,223,0,0,0,0
2021-03-19 13:00:00,36.94,10043,1343.8057181784843,116.97944185998705,581,228,0,0,0,0
2021-03-19 14:00:00,36.94,9965,1206.3269926187727,124.40560912582609,577,226,0,0,0,0
2021-03-19 15:00:00,36.85,9906,1227.6509175011186,129.06966432015102,578,226,0,0,0,0
2021-03-19 16:00:00,35.51,9849,1347.3836221414142,117.82627493275535,558,219,0,0,0,0
2021-03-19 17:00:00,34.77,9755,1342.3778043839666,97.91066468185849,558,219,0,0,0,0
2021-03-19 18:00:00,32.32,9620,1404.0635953921744,37.310555026133855,613,163,0,0,0,0
2021-03-19 19:00:00,33.29,9601,1415.9682769423061,4.23727771292958,614,164,0,0,0,0
2021-03-19 20:00:00,34.86,9739,1452.4467188647059,0.0,585,139,0,0,0,0
2021-03-19 21:00:00,32.21,9586,1404.6997938644224,0.0,450,200,0,0,0,0
2021-03-19 22:00:00,33.15,9365,1403.1949265458848,0.0,250,150,0,0,0,0
2021-03-19 23:00:00,32.96,9155,1333.5440656814476,0.0,200,150,0,0,0,0
2021-03-20 00:00:00,35.16,8980,1315.962348672814,0.0,200,150,0,0,0,0
2021-03-20 01:00:00,30.47,8865,1426.3547976928287,0.0,200,150,0,0,0,0
2021-03-20 02:00:00,28.48,8784,1435.5755581095484,0.0,200,150,0,0,0,0
2021-03-20 03:00:00,28.21,8771,1422.6209843426777,0.0,200,150,0,0,0,0
2021-03-20 04:00:00,33.18,8824,1159.6454069448678,0.0,200,149,0,0,0,0
2021-03-20 05:00:00,36.17,8937,1000.8880276842333,0.0,200,125,0,0,0,0
2021-03-20 06:00:00,34.96,9099,1069.5513410302583,0.0,350,125,0,0,0,0
2021-03-20 07:00:00,34.69,9287,1046.140146050304,0.0,400,150,0,0,0,0
2021-03-20 08:00:00,33.35,9446,985.4730042755934,34.43122152537107,664,133,0,0,0,0
2021-03-20 09:00:00,35.58,9625,928.6202846037017,95.01883168869549,685,136,0,0,0,0
2021-03-20 10:00:00,35.76,9739,1072.200246736871,135.4681642214457,667,134,0,0,0,0
2021-03-20 11:00:00,34.87,9755,1281.708406214449,140.43255288071103,576,225,0,0,0,0
2021-03-20 12:00:00,34.69,9739,1321.1733502618472,151.1134976053238,565,222,0,0,0,0
2021-03-20 13:00:00,29.01,9680,1344.1042154004838,138.94088614318105,566,222,0,0,0,0
2021-03-20 14:00:00,28.0,9656,1427.7426940340465,129.15944187555047,566,222,0,0,0,0
2021-03-20 15:00:00,28.05,9620,1445.3668555725944,103.86477628747622,581,228,0,0,0,0
2021-03-20 16:00:00,28.75,9673,1440.9938280044662,103.82038682387935,589,231,0,0,0,0
2021-03-20 17:00:00,33.86,9807,1461.9598836142486,84.26927595992882,570,225,0,0,0,0
2021-03-20 18:00:00,32.6,9707,1480.6174466202242,32.45099953671297,572,224,0,0,0,0
2021-03-20 19:00:00,28.34,9715,1547.9291354164811,2.922944392429458,572,224,0,0,0,0
2021-03-20 20:00:00,32.06,9864,1545.5135730438762,0.0,571,223,0,0,0,0
2021-03-20 21:00:00,27.68,9774,1670.6836149790552,0.0,570,223,0,0,0,0
2021-03-20 22:00:00,25.82,9583,1665.2856218311522,0.0,575,225,0,0,0,0
2021-03-20 23:00:00,26.77,9368,1675.0360438813104,0.0,300,294,0,0,0,0
2021-03-21 00:00:00,27.18,9173,1625.0933460513752,0.0,200,249,0,0,0,0
2021-03-21 01:00:00,27.14,9117,1531.5335840707355,0.0,300,199,0,0,0,0
2021-03-21 02:00:00,28.58,9088,1213.9700869002606,0.0,375,200,0,0,0,0
2021-03-21 03:00:00,36.02,9073,773.1789083221886,0.0,350,293,0,0,0,0
